Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
Montenegro,MNE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6095.73059369849,6863.65757818557,7714.81445562957
"Montenegro,MNE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.29333170932338,2.89243172552071,1.99151112504161"
"Morocco,MAR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,26749732347.6931,28692426743.7062,30563705905.5412"
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,38.64,38.092,37.547
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.36,61.908,62.453
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,78.7055702442303,79.7250593771006,80.7285189334528
Morocco,MAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2514.14407645853,2631.30197781527,2792.13513326648
"Morocco,MAR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.12256917182939,5.72815313778767,5.45204134123441"
"Mozambique,MOZ,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2437707262.72754,3174608554.31294,3581303461.45749"
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,65.074,64.545,64.012
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.926,35.455,35.988
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,35.3899412497775,36.4315051247489,37.508535313716
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,378.952866981117,401.180646189681,438.052854143316
"Mozambique,MOZ,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.68277955383202,2.88587645392198,1.28352669775177"
"Myanmar,MMR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,22159401982.3367,24215376902.0733,22996409651.8791"
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,69.918,69.678,69.421
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.082,30.322,30.579
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,81.2231671464445,81.7397271390948,82.2386154835549
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1089.59078999241,1129.6444946821,1170.92218280058
"Myanmar,MMR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,1.31140932930997,0.736709556158191,0.625447844166508"
"Namibia,NAM,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,3283883382.73687,3872758121.82169,4258929045.9599"
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,52.039,50.995,49.968
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.961,49.005,50.032
Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,2.86416815459923,2.91829489001445,2.97374558175127
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4080.60121317062,4778.88524327257,5037.74162297984
"Namibia,NAM,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,1.28394076548844,1.17660009239419,1.07388948740041"
"Nepal,NPL,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2774706027.50144,3332969064.15734,3906313538.88897"
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,81.058,80.664,80.26
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.942,19.336,19.74
Nepal,NPL,Population density (people per sq. km of land area),EN.POP.DNST,190.171824206488,192.724966864318,195.939107080572
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,696.767819590156,816.490637892254,914.9337313288
"Nepal,NPL,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.33045342291167,7.50184999480825,6.26698468458562"
"Netherlands,NLD,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,138194851214.742,147256456795.489,163857687910.828"
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,9.36499999999999,8.923,8.51000000000001
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.635,91.077,91.49
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,505.500563965568,508.497951914515,511.475927574948
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,37567.2530367097,40796.6626502131,44667.6999220237
"Netherlands,NLD,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.14813306589806,4.07774094490941,3.85310378322941"
"New Caledonia,NCL,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,30.179,29.744,29.317
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.821,70.256,70.683
New Caledonia,NCL,Population density (people per sq. km of land area),EN.POP.DNST,15.1285557986871,15.3364332603939,15.5393873085339
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"New Caledonia,NCL,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.46403951813906,..,.."
"New Zealand,NZL,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,36039052574.7899,..,.."
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,13.6,13.534,13.462
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.4,86.466,86.538
New Zealand,NZL,Population density (people per sq. km of land area),EN.POP.DNST,17.8238578101857,18.2062967604724,18.3851733697923
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,32925.8430060869,34467.9532400378,34148.3272756201
"New Zealand,NZL,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.41954697838118,8.43913975289006,8.02396606849385"
"Nicaragua,NIC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,3427203801.40456,3421228648.726,3367233751.25185"
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,41.91,41.701,41.478
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.09,58.299,58.522
Nicaragua,NIC,Population density (people per sq. km of land area),EN.POP.DNST,52.3846933687884,53.0567974073459,53.7270483629716
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1780.18530277836,1836.64919911473,1725.04420294929
"Nicaragua,NIC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.25152574915998,4.81663785481466,5.1855814091706"
"Niger,NER,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1277719262.56669,1287936703.07197,1438975621.81618"
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,83.71,83.65,83.575
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.29,16.35,16.425
Niger,NER,Population density (people per sq. km of land area),EN.POP.DNST,16.4118086366148,17.0541343648851,17.7176505881424
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,292.277865490243,305.435194462908,351.797736906357
"Niger,NER,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.35226545013939,4.08475171845022,.."
"Nigeria,NGA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,73537491668.7706,83848045672.8272,102289376703.716"
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,51.317,50.481,49.656
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.683,49.519,50.344
Nigeria,NGA,Population density (people per sq. km of land area),EN.POP.DNST,204.179198919596,209.573559735169,215.064988965381
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1811.9929382649,1584.68371615597,1583.18354537215
"Nigeria,NGA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.62588835556488,16.0874482560529,18.4512656559857"
"Northern Mariana Islands,MNP,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,8.557,8.47,8.38200000000001
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.443,91.53,91.618
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,122.147826086957,122.960869565217,123.65652173913
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Northern Mariana Islands,MNP,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Norway,NOR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,103056071428.571,118686600846.262,139143928681.217"
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,18.515,18.129,17.752
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.485,81.871,82.248
Norway,NOR,Population density (people per sq. km of land area),EN.POP.DNST,14.3363164960781,14.4525759458847,14.5482916341657
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,58757.7345675933,61916.3594163061,66019.105610822
"Norway,NOR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,13.1773801536831,13.431868651955,13.1757886185558"
"Not classified,INX,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Not classified,INX,Rural population (% of total population),SP.RUR.TOTL.ZS,..,..,..
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..
Not classified,INX,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..
Not classified,INX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Not classified,INX,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"OECD members,OED,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,10495991353270.9,11043748033939.2,.."
OECD members,OED,Rural population (% of total population),SP.RUR.TOTL.ZS,19.7996312979739,19.6051269790677,19.4078059526796
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.2003687020261,80.3948730209323,80.5921940473204
OECD members,OED,Population density (people per sq. km of land area),EN.POP.DNST,37.3723489135768,37.5897656920263,37.7938409996598
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,30918.9775155186,32059.563338434,33564.8766805419
"OECD members,OED,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.73864558466898,5.68988988218737,5.61350684616442"
"Oman,OMN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,31513654096.2289,35067880364.1092,37064057217.1651"
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,17.5,16.44,15.461
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.5,83.56,84.539
Oman,OMN,Population density (people per sq. km of land area),EN.POP.DNST,14.472436187399,15.075718901454,15.6041453957997
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10210.3019673298,10445.4509879805,10262.126460649
"Oman,OMN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.46844051286481,8.33781495299632,9.0944288108368"
"Other small states,OSS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Other small states,OSS,Rural population (% of total population),SP.RUR.TOTL.ZS,38.8820096312888,38.3753645108926,37.8814565122456
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.1179903687112,61.6246354891074,62.1185434877544
Other small states,OSS,Population density (people per sq. km of land area),EN.POP.DNST,14.5400849448343,14.8383003899119,15.1392178420061
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,9951.42965854417,10690.9576584302,11419.953498757
"Other small states,OSS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,12.1912749766122,12.8984295423719,11.4845241558115"
"Pacific island small states,PSS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1354563316.45899,1389464350.30924,1395123215.73523"
Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,61.7092642583219,61.4695313865817,61.2186558820884
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.2907357416781,38.5304686134184,38.7813441179116
Pacific island small states,PSS,Population density (people per sq. km of land area),EN.POP.DNST,37.2010436137072,37.7271962616822,38.2767445482866
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3470.84801821642,3631.03973818734,3665.52358754611
"Pacific island small states,PSS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.56216785661223,6.55439296064092,5.9780280666775"
"Pakistan,PAK,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,50874261689.1039,54226089993.5122,56583565090.7227"
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,63.766,63.558,63.334
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.234,36.442,36.666
Pakistan,PAK,Population density (people per sq. km of land area),EN.POP.DNST,264.149133457866,269.687481838937,275.289318700706
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1369.70379849066,1456.27473350183,1468.82531816129
"Pakistan,PAK,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.70646938696875,5.27303172191386,4.25667544426719"
"Panama,PAN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,16476600000,18277000000,18970900000"
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,32.973,32.635,32.291
Panama,PAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.027,67.365,67.709
Panama,PAN,Population density (people per sq. km of land area),EN.POP.DNST,54.3055959106807,55.2430858218994,56.1860774818402
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,11935.0423495431,12705.399320589,13203.168545608
"Panama,PAN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.79392490565373,4.39310574332049,4.5221779077851"
"Papua New Guinea,PNG,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,7209582606.19477,8269182383.10317,.."
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,86.95,86.898,86.831
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.05,13.102,13.169
Papua New Guinea,PNG,Population density (people per sq. km of land area),EN.POP.DNST,18.2656008479442,18.6327540520249,19.0043633794109
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1992.3152128017,2093.1201034229,2037.07215535456
"Papua New Guinea,PNG,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.0083678276517,3.53916840700277,.."
"Paraguay,PRY,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,12449733009.985,13412578694.302,13717763378.9865"
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,38.974,38.7,38.415
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.026,61.3,61.585
Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,17.0598338786811,17.2843241882708,17.5083589227284
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4168.66299579088,4490.75635563915,4615.06384902312
"Paraguay,PRY,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.77645490105453,4.36042383846631,3.95577302466936"
"Peru,PER,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,58636781132.4109,66040791289.6795,69888334448.9746"
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,22.461,22.28,22.093
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.539,77.72,77.907
Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,24.1609625,24.56585703125,24.99160625
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5080.44246518153,5389.06422535692,5520.05440145967
"Peru,PER,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.24027256946487,6.18271595148155,6.64082116705214"
"Philippines,PHL,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,93750825572.4588,95446203352.6184,101745203426.138"
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,53.525,53.318,53.093
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.475,46.682,46.907
Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,347.667193211926,352.72919475467,357.688305329175
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3244.45880277237,3287.27311929845,3385.15810054069
"Philippines,PHL,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,11.4023608204034,10.5291162494124,9.61410596159944"
"Poland,POL,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,139576189509.993,152240097372.529,167588947033.253"
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,39.822,39.895,39.942
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.178,60.105,60.058
Poland,POL,Population density (people per sq. km of land area),EN.POP.DNST,124.008253045495,124.0237303635,124.023482151605
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10440.3864190411,11629.9547311962,12906.8706318157
"Poland,POL,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.79049143983249,3.61099263609634,3.4739665375282"
"Portugal,PRT,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,39870882099.1514,42213046949.9778,46108141410.1613"
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,35.914,35.348,34.789
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.086,64.652,65.211
Portugal,PRT,Population density (people per sq. km of land area),EN.POP.DNST,112.71638943829,112.441821058412,112.2619412173
Portugal,PRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,16046.0813133089,17221.6473148769,18799.1284513783
"Portugal,PRT,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.88889564423948,6.04698564031659,6.277048168313"
"Post-demographic dividend,PST,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,9699597583751.25,10178816198969.4,.."
Post-demographic dividend,PST,Rural population (% of total population),SP.RUR.TOTL.ZS,19.0795287902286,18.9014114222507,18.7200507998944
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.9204712097714,81.0985885777493,81.2799492001056
Post-demographic dividend,PST,Population density (people per sq. km of land area),EN.POP.DNST,35.0042489571054,35.1332527285117,35.2502721329193
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,34400.8293086559,35732.6391906512,37576.3253794657
"Post-demographic dividend,PST,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.92530784238146,5.88504945716396,5.78857166283278"
"Pre-demographic dividend,PRE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,311699368575.759,365159042177.521,435761161735.24"
Pre-demographic dividend,PRE,Rural population (% of total population),SP.RUR.TOTL.ZS,59.8631618018274,59.3191859208554,58.7730484857523
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.1368381981726,40.6808140791446,41.2269515142477
Pre-demographic dividend,PRE,Population density (people per sq. km of land area),EN.POP.DNST,48.902542900271,50.2836403648326,51.6874400219725
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1120.04886928263,1125.92517278921,1060.34044943907
"Pre-demographic dividend,PRE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.22993529205016,8.42665154148168,10.199051756564"
"Puerto Rico,PRI,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,53369800000,53413100000,50701100000"
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,6.398,6.413,6.422
Puerto Rico,PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.602,93.587,93.578
Puerto Rico,PRI,Population density (people per sq. km of land area),EN.POP.DNST,384.04678692221,374.859188275085,360.220180383315
Puerto Rico,PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Puerto Rico,PRI,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Qatar,QAT,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,80729670329.6703,95059340659.3407,116842857142.857"
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,0.984999999999999,0.921999999999997,0.864999999999995
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.015,99.078,99.135
Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,228.628251507321,234.687683031869,239.593195521103
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,45012.6684697443,47820.4413765424,51553.96869366
"Qatar,QAT,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,20.7198788141095,19.7515515878099,17.860239113011"
"Romania,ROU,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,56668432203.3898,61163528685.9963,69407550233.4077"
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,46.1,46.064,46.002
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.9,53.936,53.998
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,85.6331189151599,85.1333927329624,84.6059848748261
Romania,ROU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7556.92930598634,8442.66177778313,9560.89015610975
"Romania,ROU,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.07349438976902,4.32810203630214,4.68378784248232"
"Russian Federation,RUS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,377912209168.768,481033620839.247,531513248826.756"
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,25.836,25.708,25.567
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.164,74.292,74.433
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,8.8137962870805,8.82322079860193,8.82207955488442
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7010.8796842975,8553.3495623403,8573.20240529253
"Russian Federation,RUS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,10.39246805746,10.8737084644597,11.3005812147815"
"Rwanda,RWA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1387426215.3274,1444545798.38476,1542955845.97868"
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,82.944,82.875,82.789
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.056,17.125,17.211
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,472.99627077422,485.648034049453,498.659870287799
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,567.475928259449,596.293335106251,614.468040298451
"Rwanda,RWA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,11.7381123775299,13.3409751052611,11.9930978951192"
"San Marino,SMR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,3.09,2.928,2.774
San Marino,SMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,96.91,97.072,97.226
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,558.4,561.183333333333,563.083333333333
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"San Marino,SMR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Sao Tome and Principe,STP,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,53580777.3279195,56693611.7364208,62388320.1773666"
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,28.908,28.032,27.197
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.092,71.968,72.803
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,211.694791666667,215.717708333333,219.820833333333
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1158.06400133248,1218.84319462935,1384.70246273576
"Sao Tome and Principe,STP,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,11.1449630475852,8.90329484434718,8.92802364678821"
"Saudi Arabia,SAU,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,278337810661.715,315700011708.168,389648147463.645"
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,16.599,16.378,16.156
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.401,83.622,83.844
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,15.0917443910517,15.3971721504031,15.6766543082956
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,16349.0287861109,17074.0920239881,18798.7543945677
"Saudi Arabia,SAU,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.91978212044119,9.4392543227334,8.56023595709856"
"Senegal,SEN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,4441928458.99939,5427656329.05717,6232910272.26409"
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,53.704,53.26,52.808
Senegal,SEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.296,46.74,47.192
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,77.8763205734171,80.0881992416766,82.3474783150678
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1071.35855452829,1152.76561762972,1274.39611074246
"Senegal,SEN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.46623283391767,3.93363745423424,.."
"Serbia,SRB,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,10451887571.5663,11510734612.1759,12890003603.6899"
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,44.19,44.058,43.908
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.81,55.942,56.092
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,80.7034301394923,80.275074319689,79.8376857992225
Serbia,SRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4506.59149925528,4863.37511216307,5704.84402723823
"Serbia,SRB,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.23075355968002,6.12400241581043,6.16852555527403"
"Seychelles,SYC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,156029089.203454,169546165.250563,173219392.582262"
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,44.169,43.739,43.309
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.831,56.261,56.691
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,205.819565217391,208.354347826087,210.352173913043
